event_id,stock_code,stock_name,market_code,relation_type,relation_strength,relation_layer,note
A_20250917_600170,600170,上海建工,sh.600170,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=24.68%"
A_20250918_600170,600170,上海建工,sh.600170,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.91%, 换手率=25.83%"
A_20250919_600170,600170,上海建工,sh.600170,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.05%, 换手率=9.18%"
A_20250923_600170,600170,上海建工,sh.600170,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.69%, 换手率=24.21%"
A_20260113_600170,600170,上海建工,sh.600170,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.14%, 换手率=10.89%"
A_20260128_600170,600170,上海建工,sh.600170,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=6.95%"
A_20250407_600171,600171,上海贝岭,sh.600171,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=2.81%"
A_20250411_600171,600171,上海贝岭,sh.600171,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=7.50%"
A_20250915_600171,600171,上海贝岭,sh.600171,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=5.97%"
A_20250310_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.07%, 换手率=9.66%"
A_20250407_600172,600172,黄河旋风,sh.600172,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.93%, 换手率=3.22%"
A_20250411_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=6.15%"
A_20250527_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.10%, 换手率=6.68%"
A_20250811_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=19.06%"
A_20250813_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.92%, 换手率=10.55%"
A_20250924_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.08%, 换手率=9.94%"
A_20251014_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=24.77%"
A_20251017_600172,600172,黄河旋风,sh.600172,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.66%, 换手率=17.27%"
A_20251020_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=17.40%"
A_20251021_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=13.76%"
A_20251022_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=20.48%"
A_20251024_600172,600172,黄河旋风,sh.600172,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.96%, 换手率=32.77%"
A_20251111_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=15.30%"
A_20251203_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.08%, 换手率=20.00%"
A_20260108_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=21.36%"
A_20260127_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=21.94%"
A_20260130_600172,600172,黄河旋风,sh.600172,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.03%, 换手率=17.24%"
A_20260202_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.08%, 换手率=17.99%"
A_20260209_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.95%, 换手率=11.61%"
A_20260224_600172,600172,黄河旋风,sh.600172,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=15.10%"
A_20260305_600172,600172,黄河旋风,sh.600172,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.61%, 换手率=22.77%"
A_20250331_600173,600173,卧龙新能,sh.600173,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.71%, 换手率=5.52%"
A_20250403_600173,600173,卧龙新能,sh.600173,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=6.06%"
A_20250407_600173,600173,卧龙新能,sh.600173,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=6.38%"
A_20250711_600173,600173,卧龙新能,sh.600173,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=5.71%"
A_20250714_600173,600173,卧龙新能,sh.600173,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=13.22%"
A_20250908_600173,600173,卧龙新能,sh.600173,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=7.60%"
A_20250909_600173,600173,卧龙新能,sh.600173,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=8.93%"
A_20250910_600173,600173,卧龙新能,sh.600173,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=20.31%"
A_20250915_600173,600173,卧龙新能,sh.600173,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=16.40%"
A_20250929_600173,600173,卧龙新能,sh.600173,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=7.75%"
A_20251014_600173,600173,卧龙新能,sh.600173,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.42%, 换手率=15.94%"
A_20251017_600173,600173,卧龙新能,sh.600173,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=11.20%"
A_20251020_600173,600173,卧龙新能,sh.600173,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=13.42%"
A_20260121_600173,600173,卧龙新能,sh.600173,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=5.79%"
A_20260126_600173,600173,卧龙新能,sh.600173,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=10.06%"
A_20250829_600176,600176,中国巨石,sh.600176,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=0.80%"
A_20260211_600176,600176,中国巨石,sh.600176,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=2.67%"
A_20260224_600176,600176,中国巨石,sh.600176,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=3.19%"
A_20250319_600178,600178,东安动力,sh.600178,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=8.44%"
A_20250324_600178,600178,东安动力,sh.600178,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.01%, 换手率=10.32%"
A_20250407_600178,600178,东安动力,sh.600178,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.01%, 换手率=3.44%"
A_20250605_600178,600178,东安动力,sh.600178,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=9.77%"
A_20251229_600178,600178,东安动力,sh.600178,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=5.76%"
A_20250407_600179,600179,安通控股,sh.600179,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.97%, 换手率=1.65%"
A_20250825_600179,600179,安通控股,sh.600179,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.15%, 换手率=3.05%"
A_20251016_600179,600179,安通控股,sh.600179,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.89%, 换手率=3.01%"
A_20251020_600179,600179,安通控股,sh.600179,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=6.69%"
A_20251107_600179,600179,安通控股,sh.600179,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=5.53%"
A_20251222_600179,600179,安通控股,sh.600179,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.10%, 换手率=1.84%"
A_20251223_600179,600179,安通控股,sh.600179,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.07%, 换手率=4.25%"
A_20251224_600179,600179,安通控股,sh.600179,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=7.72%"
A_20251225_600179,600179,安通控股,sh.600179,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=4.30%"
A_20251226_600179,600179,安通控股,sh.600179,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.08%, 换手率=15.41%"
A_20251229_600179,600179,安通控股,sh.600179,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.92%, 换手率=10.76%"
A_20250408_600180,600180,瑞茂通,sh.600180,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.90%, 换手率=6.05%"
A_20250409_600180,600180,瑞茂通,sh.600180,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.11%, 换手率=4.40%"
A_20250410_600180,600180,瑞茂通,sh.600180,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=0.91%"
A_20250415_600180,600180,瑞茂通,sh.600180,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.93%, 换手率=11.17%"
A_20250319_600183,600183,生益科技,sh.600183,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.01%, 换手率=3.72%"
A_20250407_600183,600183,生益科技,sh.600183,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=0.61%"
A_20250815_600183,600183,生益科技,sh.600183,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=3.20%"
A_20250902_600183,600183,生益科技,sh.600183,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.79%, 换手率=2.54%"
A_20250911_600183,600183,生益科技,sh.600183,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=2.38%"
A_20251015_600183,600183,生益科技,sh.600183,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=2.41%"
A_20251017_600183,600183,生益科技,sh.600183,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=2.32%"
A_20251027_600183,600183,生益科技,sh.600183,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=3.04%"
A_20251224_600183,600183,生益科技,sh.600183,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=2.16%"
A_20250310_600184,600184,光电股份,sh.600184,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=4.03%"
A_20250407_600184,600184,光电股份,sh.600184,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.02%, 换手率=1.99%"
A_20250409_600184,600184,光电股份,sh.600184,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=2.29%"
A_20250512_600184,600184,光电股份,sh.600184,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=10.27%"
A_20250625_600184,600184,光电股份,sh.600184,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=11.80%"
A_20250728_600184,600184,光电股份,sh.600184,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=9.75%"
A_20250808_600184,600184,光电股份,sh.600184,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=12.09%"
A_20250903_600184,600184,光电股份,sh.600184,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.81%, 换手率=5.04%"
A_20251210_600184,600184,光电股份,sh.600184,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=9.77%"
A_20250319_600185,600185,珠免集团,sh.600185,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=4.06%"
A_20250407_600185,600185,珠免集团,sh.600185,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=2.06%"
A_20250409_600185,600185,珠免集团,sh.600185,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=5.25%"
A_20250410_600185,600185,珠免集团,sh.600185,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=8.24%"
A_20251022_600185,600185,珠免集团,sh.600185,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.08%, 换手率=1.02%"
A_20260209_600185,600185,珠免集团,sh.600185,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=8.67%"
A_20250408_600186,600186,莲花控股,sh.600186,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=20.83%"
A_20251215_600186,600186,莲花控股,sh.600186,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=8.97%"
A_20260211_600186,600186,莲花控股,sh.600186,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.95%, 换手率=11.90%"
A_20250407_600187,600187,国中水务,sh.600187,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.88%, 换手率=2.45%"
A_20250410_600187,600187,国中水务,sh.600187,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.87%, 换手率=4.26%"
A_20250418_600187,600187,国中水务,sh.600187,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=9.56%"
A_20250423_600187,600187,国中水务,sh.600187,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.93%, 换手率=0.89%"
A_20250424_600187,600187,国中水务,sh.600187,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.97%, 换手率=0.53%"
A_20250425_600187,600187,国中水务,sh.600187,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.62%, 换手率=17.62%"
A_20250527_600187,600187,国中水务,sh.600187,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.06%, 换手率=12.26%"
A_20251215_600187,600187,国中水务,sh.600187,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.88%, 换手率=4.47%"
A_20260120_600187,600187,国中水务,sh.600187,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=5.01%"
A_20260130_600187,600187,国中水务,sh.600187,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.89%, 换手率=1.73%"
A_20260204_600188,600188,兖矿能源,sh.600188,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=1.92%"
A_20250407_600189,600189,泉阳泉,sh.600189,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.03%, 换手率=2.21%"
A_20250527_600189,600189,泉阳泉,sh.600189,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=6.06%"
A_20260119_600189,600189,泉阳泉,sh.600189,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=4.59%"
A_20250416_600191,600191,华资实业,sh.600191,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=5.27%"
A_20250704_600191,600191,华资实业,sh.600191,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=13.83%"
A_20251120_600191,600191,华资实业,sh.600191,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=2.13%"
A_20251127_600191,600191,华资实业,sh.600191,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=4.86%"
A_20251218_600191,600191,华资实业,sh.600191,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=4.46%"
A_20250407_600192,600192,长城电工,sh.600192,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.02%, 换手率=1.48%"
A_20250411_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.93%, 换手率=1.54%"
A_20250526_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=2.57%"
A_20250527_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.07%, 换手率=12.07%"
A_20250528_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=11.86%"
A_20250530_600192,600192,长城电工,sh.600192,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.39%, 换手率=25.70%"
A_20250603_600192,600192,长城电工,sh.600192,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=18.02%"
A_20250630_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=7.46%"
A_20250701_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=7.96%"
A_20250702_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=8.72%"
A_20250707_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=27.48%"
A_20250710_600192,600192,长城电工,sh.600192,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=19.98%"
A_20250728_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=9.16%"
A_20250804_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=9.90%"
A_20250813_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=8.87%"
A_20251020_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=4.63%"
A_20251212_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=2.58%"
A_20251215_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=1.99%"
A_20251230_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=8.34%"
A_20260122_600192,600192,长城电工,sh.600192,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=9.88%"
A_20250407_600193,600193,*ST创兴,sh.600193,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.84%, 换手率=3.37%"
A_20250408_600193,600193,*ST创兴,sh.600193,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.18%, 换手率=5.14%"
A_20250407_600197,600197,伊力特,sh.600197,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.88%, 换手率=2.17%"
A_20260129_600197,600197,伊力特,sh.600197,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=7.33%"
A_20250407_600198,600198,大唐电信,sh.600198,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=1.41%"
A_20250520_600198,600198,大唐电信,sh.600198,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=5.06%"
A_20251216_600198,600198,大唐电信,sh.600198,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=4.33%"
A_20260107_600198,600198,大唐电信,sh.600198,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=4.71%"
A_20260114_600198,600198,大唐电信,sh.600198,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=6.15%"
A_20260116_600198,600198,大唐电信,sh.600198,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=9.39%"
A_20260120_600198,600198,大唐电信,sh.600198,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=6.90%"
A_20250407_600199,600199,金种子酒,sh.600199,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.96%, 换手率=2.18%"
A_20260129_600199,600199,金种子酒,sh.600199,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=8.89%"
A_20250407_600201,600201,生物股份,sh.600201,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=3.58%"
A_20250623_600201,600201,生物股份,sh.600201,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=8.97%"
A_20250716_600201,600201,生物股份,sh.600201,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=8.74%"
A_20250717_600201,600201,生物股份,sh.600201,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=10.83%"
A_20250926_600201,600201,生物股份,sh.600201,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.23%, 换手率=9.33%"
A_20251113_600201,600201,生物股份,sh.600201,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=9.11%, 换手率=10.37%"
A_20251217_600201,600201,生物股份,sh.600201,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.01%, 换手率=8.44%"
A_20260202_600201,600201,生物股份,sh.600201,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.81%, 换手率=6.66%"
A_20250328_600202,600202,哈空调,sh.600202,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.10%, 换手率=10.46%"
A_20250401_600202,600202,哈空调,sh.600202,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.07%, 换手率=19.06%"
A_20250407_600202,600202,哈空调,sh.600202,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.02%, 换手率=4.45%"
A_20250526_600202,600202,哈空调,sh.600202,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=19.05%"
A_20250321_600203,600203,福日电子,sh.600203,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.02%, 换手率=17.74%"
A_20250407_600203,600203,福日电子,sh.600203,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=2.56%"
A_20250506_600203,600203,福日电子,sh.600203,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=6.23%"
A_20250728_600203,600203,福日电子,sh.600203,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.73%, 换手率=26.71%"
A_20250804_600203,600203,福日电子,sh.600203,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=23.87%"
A_20250805_600203,600203,福日电子,sh.600203,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=13.36%"
A_20250806_600203,600203,福日电子,sh.600203,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=37.53%"
A_20250807_600203,600203,福日电子,sh.600203,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=28.87%"
A_20250812_600203,600203,福日电子,sh.600203,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=48.75%"
A_20250813_600203,600203,福日电子,sh.600203,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=45.61%"
A_20250820_600203,600203,福日电子,sh.600203,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.67%, 换手率=31.59%"
A_20250917_600203,600203,福日电子,sh.600203,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.00%, 换手率=21.58%"
A_20251028_600203,600203,福日电子,sh.600203,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.12%, 换手率=22.77%"
A_20251127_600203,600203,福日电子,sh.600203,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=10.44%"
A_20250407_600206,600206,有研新材,sh.600206,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.02%, 换手率=3.74%"
A_20250415_600206,600206,有研新材,sh.600206,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=2.13%"
A_20250901_600206,600206,有研新材,sh.600206,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.43%, 换手率=16.42%"
A_20251013_600206,600206,有研新材,sh.600206,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=14.10%"
A_20260225_600206,600206,有研新材,sh.600206,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=8.92%"
A_20250407_600207,600207,安彩高科,sh.600207,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.02%, 换手率=1.50%"
A_20250411_600207,600207,安彩高科,sh.600207,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=2.38%"
A_20250519_600207,600207,安彩高科,sh.600207,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.12%, 换手率=1.21%"
A_20250520_600207,600207,安彩高科,sh.600207,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.07%, 换手率=0.82%"
A_20250522_600207,600207,安彩高科,sh.600207,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.94%, 换手率=7.77%"
A_20250904_600207,600207,安彩高科,sh.600207,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.92%, 换手率=2.48%"
A_20250917_600207,600207,安彩高科,sh.600207,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.07%, 换手率=11.35%"
A_20260210_600207,600207,安彩高科,sh.600207,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=7.45%"
A_20250317_600208,600208,衢州发展,sh.600208,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.17%, 换手率=4.68%"
A_20250407_600208,600208,衢州发展,sh.600208,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=2.23%"
A_20250813_600208,600208,衢州发展,sh.600208,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.95%, 换手率=0.49%"
A_20250814_600208,600208,衢州发展,sh.600208,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.93%, 换手率=0.11%"
A_20250815_600208,600208,衢州发展,sh.600208,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=0.59%"
A_20250820_600208,600208,衢州发展,sh.600208,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.93%, 换手率=6.24%"
A_20250407_600210,600210,紫江企业,sh.600210,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.06%, 换手率=3.23%"
A_20250828_600210,600210,紫江企业,sh.600210,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.95%, 换手率=12.85%"
A_20250901_600210,600210,紫江企业,sh.600210,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=13.34%"
A_20250317_600211,600211,西藏药业,sh.600211,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=6.60%"
A_20250804_600211,600211,西藏药业,sh.600211,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=9.97%"
A_20250812_600211,600211,西藏药业,sh.600211,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=5.43%"
A_20250828_600211,600211,西藏药业,sh.600211,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=9.00%, 换手率=11.64%"
A_20250908_600211,600211,西藏药业,sh.600211,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=7.98%"
A_20250326_600212,600212,绿能慧充,sh.600212,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.95%, 换手率=10.07%"
A_20250407_600212,600212,绿能慧充,sh.600212,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.99%, 换手率=1.65%"
A_20250529_600212,600212,绿能慧充,sh.600212,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.07%, 换手率=7.53%"
A_20250530_600212,600212,绿能慧充,sh.600212,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=19.32%"
A_20250624_600212,600212,绿能慧充,sh.600212,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=9.77%"
A_20250403_600215,600215,派斯林,sh.600215,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=17.29%"
A_20250408_600215,600215,派斯林,sh.600215,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.95%, 换手率=10.52%"
