event_id,stock_code,stock_name,market_code,relation_type,relation_strength,relation_layer,note,event_day_pct,event_day_ar,ret_close_t2,ret_close_t5,ret_close_t7,car_t2,car_t5,car_t7
A_20250407_600939,600939,重庆建工,sh.600939,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.81%, 换手率=0.93%",-9.8113,-2.7657849999999993,-4.9056603773584895,-2.6415094339622636,-4.9056603773584895,-0.0935479999999993,0.3266790000000007,-2.3747149999999992
A_20250417_600939,600939,重庆建工,sh.600939,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.92%, 换手率=1.10%",9.9206,9.936458,8.730158730158744,14.682539682539698,8.730158730158744,8.586812,14.500281,9.401348999999998
A_20250422_600939,600939,重庆建工,sh.600939,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.85%, 换手率=2.93%",9.854,9.878528999999999,5.474452554744524,-1.4598540145985384,7.664233576642343,5.913468999999998,-0.47236600000000206,7.9665409999999985
A_20250430_600939,600939,重庆建工,sh.600939,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=1.62%",10.0,10.119367,10.74074074074074,11.851851851851848,10.370370370370363,9.18868,8.701631,6.0235769999999995
A_20250604_600939,600939,重庆建工,sh.600939,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=2.67%",10.0,9.565676,26.551724137931032,16.206896551724135,11.379310344827598,24.012391,15.21004,11.797655
A_20250606_600939,600939,重庆建工,sh.600939,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.88%, 换手率=6.72%",9.8802,9.97231,-0.5988023952095856,-3.293413173652693,1.7964071856287456,0.41833100000000023,-2.2424259999999996,2.7981000000000007
A_20250710_600939,600939,重庆建工,sh.600939,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.12%, 换手率=4.05%",10.1156,9.649004000000001,9.248554913294793,3.1791907514450823,13.005780346820806,8.743779000000002,2.667473000000002,10.985069000000003
A_20250721_600939,600939,重庆建工,sh.600939,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.14%, 换手率=3.13%",10.1408,9.474094000000001,6.478873239436611,6.197183098591563,8.169014084507054,5.403317000000001,4.757024000000001,6.281962000000001
A_20251106_600939,600939,重庆建工,sh.600939,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.06%, 换手率=3.45%",10.061,8.631509,33.23170731707319,16.768292682926834,16.768292682926834,28.643224999999997,15.705413999999998,17.970678999999997
A_20251107_600939,600939,重庆建工,sh.600939,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.97%, 换手率=2.16%",9.9723,10.283562,20.49861495844876,8.310249307479234,3.0470914127423976,20.467429,10.735075,7.116469
A_20251110_600939,600939,重庆建工,sh.600939,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.08%, 换手率=5.66%",10.0756,9.728154,1.5113350125944613,-3.5264483627204024,-6.549118387909325,2.9620759999999997,-0.9443919999999997,-3.875879
A_20251128_600939,600939,重庆建工,sh.600939,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.09%, 换手率=3.75%",10.0865,9.837155999999998,11.815561959654165,14.121037463976949,10.951008645533133,10.791193,12.176165999999998,9.077499
A_20250407_600955,600955,维远股份,sh.600955,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.97%, 换手率=0.86%",-9.9668,-2.9212849999999992,-7.973421926910307,-5.913621262458479,-6.245847176079744,-3.413847999999999,-3.138320999999999,-3.8464149999999995
A_20250623_600955,600955,维远股份,sh.600955,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=1.88%",9.9843,9.691647999999999,14.779874213836464,12.65723270440251,12.65723270440251,11.41232,10.183592999999998,9.9916
A_20251126_600955,600955,维远股份,sh.600955,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=2.51%",10.0358,9.429601,8.817204301075265,10.609318996415773,10.752688172043001,8.12016,9.660592,8.64857
A_20260106_600955,600955,维远股份,sh.600955,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=2.36%",10.0,8.453751,6.748466257668695,8.220858895705518,8.466257668711652,6.6186940000000005,7.5358979999999995,7.975196
A_20260120_600955,600955,维远股份,sh.600955,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.99%, 换手率=4.14%",9.9893,10.318322,6.8376068376068355,6.8376068376068355,10.416666666666675,7.409861,7.920151999999999,10.323818
A_20260303_600956,600956,新天绿能,sh.600956,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.71%, 换手率=2.62%",9.71,11.248966000000001,3.1525851197982346,,,5.4229720000000015,,
A_20250407_600958,600958,东方证券,sh.600958,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.71%, 换手率=1.19%",-9.7118,-2.6662850000000002,-5.22945570971185,-3.5218783351120497,-2.2411953041622024,-0.45574800000000026,-0.6046210000000002,0.3558849999999997
A_20250312_600959,600959,江苏有线,sh.600959,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=1.74%",10.0295,10.389376,4.71976401179941,2.6548672566371723,1.7699115044247815,3.5485230000000003,1.4738390000000006,3.0058030000000002
A_20250407_600959,600959,江苏有线,sh.600959,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.85%, 换手率=1.40%",-9.8507,-2.805185,-7.462686567164178,-2.686567164179099,-3.2835820895522394,-2.859248,0.31267899999999993,-0.6570150000000001
A_20260123_600959,600959,江苏有线,sh.600959,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=4.94%",10.0,10.449064,8.108108108108091,17.83783783783783,18.648648648648635,8.679791,17.756966,19.460355999999997
A_20260129_600959,600959,江苏有线,sh.600959,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.90%, 换手率=2.61%",9.901,9.140543,5.693069306930676,5.940594059405946,8.663366336633649,8.406799,7.342192999999999,8.884673999999999
A_20250310_600960,600960,渤海汽车,sh.600960,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=5.18%",10.0,10.385711,9.999999999999986,11.388888888888872,12.222222222222223,10.440225,9.969999999999999,10.383488
A_20250320_600960,600960,渤海汽车,sh.600960,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.90%, 换手率=2.64%",9.901,10.778175,-2.4752475247524774,-4.950495049504955,-16.33663366336634,0.1947599999999987,-2.2479070000000014,-13.287452000000002
A_20250331_600960,600960,渤海汽车,sh.600960,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.11%, 换手率=5.56%",-10.1064,-9.394793,-6.914893617021267,-18.882978723404253,-15.42553191489361,-5.80039,-13.058888,-11.138596
A_20250407_600960,600960,渤海汽车,sh.600960,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.06%, 换手率=2.58%",-10.0575,-3.0119849999999992,-10.632183908045977,-4.310344827586199,-6.609195402298851,-6.296047999999999,-1.2950209999999984,-4.043214999999998
A_20250617_600960,600960,渤海汽车,sh.600960,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=0.27%",10.0218,10.109995000000001,-5.664488017429193,-8.932461873638342,0.8714596949891185,-3.917648999999999,-8.28375,1.329626000000001
A_20250619_600960,600960,渤海汽车,sh.600960,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=8.99%",-9.9792,-9.156494,-18.5031185031185,-3.7422037422037313,12.266112266112273,-18.9595,-3.9092189999999984,12.366045000000002
A_20250620_600960,600960,渤海汽车,sh.600960,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.93%, 换手率=7.92%",-9.9307,-10.023154,-3.4642032332563577,17.55196304849884,22.170900692840647,-4.3661010000000005,15.797315,19.315753
A_20250626_600960,600960,渤海汽车,sh.600960,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=2.56%",9.9762,10.330909,28.266033254156774,18.289786223277925,14.014251781472687,26.606173000000002,17.875708,14.299392000000001
A_20250627_600960,600960,渤海汽车,sh.600960,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=1.26%",9.9352,10.55004,14.254859611231097,5.6155507559395135,4.103671706263512,14.068477999999999,5.381359999999999,3.545924000000001
A_20250930_600960,600960,渤海汽车,sh.600960,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.91%, 换手率=3.40%",9.9138,9.467037,18.534482758620708,31.896551724137943,23.706896551724157,17.991211,29.470411,25.274997999999997
A_20251010_600960,600960,渤海汽车,sh.600960,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=9.27%",10.0,11.967262999999999,11.199999999999989,14.800000000000013,21.4,14.855561999999999,19.251049999999996,23.315942999999997
A_20251015_600960,600960,渤海汽车,sh.600960,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.07%, 换手率=4.18%",10.0719,8.590900999999999,3.237410071942448,4.856115107913683,-1.2589928057553879,4.3954879999999985,4.8385539999999985,-2.5504310000000014
A_20251021_600960,600960,渤海汽车,sh.600960,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=6.51%",9.9638,8.429026,1.449275362318847,3.9855072463768293,3.8043478260869623,0.5621650000000002,1.3569110000000002,0.9231880000000006
A_20251222_600960,600960,渤海汽车,sh.600960,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.81%, 换手率=10.25%",7.8067,6.855656,0.18587360594795044,1.6728624535315983,3.7174721189591198,-0.7656640000000003,0.6832349999999997,2.9478739999999997
A_20260212_600960,600960,渤海汽车,sh.600960,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.10%, 换手率=7.39%",10.0971,9.974917,19.611650485436893,20.388349514563096,5.631067961165059,18.690916,19.497647,8.002934999999999
A_20250307_600961,600961,株冶集团,sh.600961,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=10.05%",10.0,10.308945,18.90243902439026,17.9268292682927,20.609756097560993,18.343193999999997,15.866016999999996,18.210042999999995
A_20250407_600961,600961,株冶集团,sh.600961,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.02%, 换手率=3.35%",-10.0211,-2.9755850000000006,-5.063291139240511,0.7383966244725704,1.4767932489451407,0.07995199999999958,4.146078999999999,4.539885
A_20250421_600961,600961,株冶集团,sh.600961,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.54%, 换手率=13.19%",8.5354,8.207830999999999,1.066925315227918,-2.036857419980609,-2.812803103782746,1.219721999999999,-1.7405320000000009,-2.232068000000001
A_20250627_600961,600961,株冶集团,sh.600961,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=6.85%",10.0488,10.663640000000001,9.46341463414635,8.19512195121952,11.609756097560965,9.599978000000002,7.473060000000004,10.233124
A_20250912_600961,600961,株冶集团,sh.600961,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=11.25%",10.0203,10.592778000000001,3.3175355450236976,-2.3696682464455,4.129993229519302,4.39885,-0.6753559999999996,5.477868
A_20260126_600961,600961,株冶集团,sh.600961,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.58%, 换手率=7.91%",9.5789,9.483899000000001,16.42757982415548,-4.488662656177689,-4.118463674224904,15.84205,-0.5089510000000006,-2.090195999999999
A_20260128_600961,600961,株冶集团,sh.600961,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=6.76%",10.0131,9.751723,0.26235242675993753,-9.400961958898124,-12.286838653257547,1.2551749999999995,-8.180523,-10.165068999999999
A_20260130_600961,600961,株冶集团,sh.600961,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.01%, 换手率=3.90%",-10.0078,-9.007991,-20.329670329670325,-21.271585557299854,-21.703296703296704,-19.684901,-20.428235,-22.711202
A_20260202_600961,600961,株冶集团,sh.600961,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.99%, 换手率=0.70%",-9.9869,-7.854453,-9.638028783253382,-12.341910161360659,-9.943305713039695,-9.435697999999999,-12.845877999999999,-9.972639999999998
A_20260302_600961,600961,株冶集团,sh.600961,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=9.06%, 换手率=8.88%",9.0566,8.674021999999999,-2.8092243186582877,,,0.3784609999999994,,
A_20260303_600961,600961,株冶集团,sh.600961,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=7.22%",-9.9962,-8.457234,-13.07189542483661,,,-11.733728,,
A_20250407_600962,600962,国投中鲁,sh.600962,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.03%, 换手率=1.30%",-10.0309,-2.985385000000001,-6.867283950617287,-1.2345679012345734,-1.9290123456790154,-2.190948000000001,1.868978999999999,0.8529849999999992
A_20250423_600962,600962,国投中鲁,sh.600962,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.32%, 换手率=9.97%",8.3212,8.243761999999998,-0.6569343065693456,-4.8905109489051135,7.445255474452561,-0.17012300000000247,-4.043728000000002,6.970184999999998
A_20250707_600962,600962,国投中鲁,sh.600962,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=0.15%",9.9777,10.405323000000001,33.13477289650037,58.600148920327634,54.877140729709616,29.793535000000002,47.591713999999996,45.993308999999996
A_20250708_600962,600962,国投中鲁,sh.600962,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=0.06%",10.0203,9.181041,33.17535545023698,32.701421800947884,43.73730534867977,28.932816,29.170429999999993,36.974284999999995
A_20250709_600962,600962,国投中鲁,sh.600962,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.03%, 换手率=0.29%",10.0308,10.207170999999999,33.16923076923077,28.000000000000004,29.846153846153854,29.647806,26.406945,26.584646
A_20250710_600962,600962,国投中鲁,sh.600962,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=0.72%",10.0112,9.544604,19.12751677852349,18.736017897091738,14.093959731543615,17.798179,17.586073,12.393269
A_20250711_600962,600962,国投中鲁,sh.600962,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=10.93%",10.0153,9.896031,-0.3558718861209953,7.26995424504322,0.8134214539908369,0.23761400000000066,6.832870999999999,-0.7617399999999996
A_20250821_600962,600962,国投中鲁,sh.600962,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=3.51%",10.0,9.609615,9.255813953488357,7.302325581395341,5.813953488372103,4.777979,3.1017300000000003,0.3964950000000007
A_20251224_600962,600962,国投中鲁,sh.600962,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=2.33%",10.0,9.711637,15.399061032863838,2.9577464788732355,-0.7511737089201831,14.213877,3.719475,-3.279961
A_20260109_600962,600962,国投中鲁,sh.600962,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=3.87%",10.0097,9.560775,16.180758017492725,16.375121477162292,15.889212827988363,15.413004,16.351294,16.215533
A_20260112_600962,600962,国投中鲁,sh.600962,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=9.10%, 换手率=9.14%",9.0989,8.447631000000001,2.075971731448756,4.637809187279163,6.846289752650181,2.9075400000000013,5.650336000000001,7.991545
A_20250407_600963,600963,岳阳林纸,sh.600963,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=1.51%",-9.9788,-2.9332849999999997,-5.944798301486209,-6.369426751592355,-7.643312101910837,-1.1475479999999996,-3.5473209999999993,-5.275715
A_20250421_600963,600963,岳阳林纸,sh.600963,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.93%, 换手率=2.96%",9.9307,9.603131,3.23325635103926,-0.6928406466512604,-0.9237875288683584,3.376721999999999,-0.3261320000000012,-0.26636800000000127
A_20260130_600963,600963,岳阳林纸,sh.600963,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.71%, 换手率=11.47%",8.7121,9.711908999999999,14.583333333333325,11.553030303030297,8.712121212121215,16.089999,13.951565,9.652497999999996
A_20260302_600963,600963,岳阳林纸,sh.600963,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.42%, 换手率=8.28%",8.4158,8.033222,-2.1452145214521434,,,0.7757610000000008,,
A_20250326_600965,600965,福成股份,sh.600965,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.94%, 换手率=2.97%",9.9404,10.269432,14.314115308151099,5.96421471172961,18.091451292246518,14.319787,8.719697,27.667599000000003
A_20250331_600965,600965,福成股份,sh.600965,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.09%, 换手率=3.57%",10.087,10.798607,-7.304347826086966,13.56521739130434,15.478260869565208,-5.600090000000001,21.572212,21.006704000000003
A_20250407_600965,600965,福成股份,sh.600965,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=9.63%",10.0,17.045515,24.814814814814802,16.481481481481474,11.111111111111116,27.498752000000003,19.082279000000003,14.061085000000002
A_20250408_600965,600965,福成股份,sh.600965,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.93%, 换手率=12.24%",9.9327,8.224400000000001,11.784511784511785,2.5252525252525304,5.723905723905731,7.658892000000002,-1.198602999999998,1.698128000000001
A_20260112_600965,600965,福成股份,sh.600965,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=4.52%",10.052,9.400731,9.012131715771243,9.705372616984409,6.41247833622185,9.46184,10.509736,7.7483450000000005
A_20250407_600966,600966,博汇纸业,sh.600966,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.04%, 换手率=1.29%",-10.0437,-2.9981849999999994,-7.86026200873361,-5.021834061135366,-6.33187772925764,-3.2715479999999992,-2.1612209999999994,-3.9085149999999995
A_20251106_600966,600966,博汇纸业,sh.600966,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=3.99%",9.9617,8.532209,9.195402298850585,17.432950191570896,13.601532567049812,7.850625,15.079114,14.033679000000001
A_20251225_600966,600966,博汇纸业,sh.600966,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=3.15%",10.0162,9.833269999999999,10.500807754442643,8.723747980613883,9.20840064620354,10.346698999999997,7.053950999999997,6.245819999999998
A_20250311_600967,600967,内蒙一机,sh.600967,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=2.87%",10.0198,9.698738,30.952380952380953,15.773809523809511,18.948412698412696,28.662869999999998,14.444386999999999,18.016351999999998
A_20250312_600967,600967,内蒙一机,sh.600967,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=4.49%",10.009,10.368876,7.123534715960322,4.779080252479706,2.524797114517585,6.536023,4.256239,4.663502999999999
A_20250313_600967,600967,内蒙一机,sh.600967,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.20%, 换手率=9.58%",8.1967,8.595256,-2.2950819672131084,-1.7213114754098369,-8.688524590163926,-3.252325,-2.0512620000000004,-8.243077
A_20250314_600967,600967,内蒙一机,sh.600967,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=8.81%",-10.0,-12.428109,-11.590909090909085,-13.863636363636356,-16.287878787878785,-14.218482999999999,-14.300628999999999,-17.581339
A_20250407_600967,600967,内蒙一机,sh.600967,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.04%, 换手率=1.57%",-10.0365,-2.9909850000000002,-0.6386861313868675,5.474452554744524,0.36496350364962904,4.719352000000001,8.821879000000001,3.556885000000001
A_20250409_600967,600967,内蒙一机,sh.600967,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=2.21%",10.0,9.012937,14.848484848484844,11.111111111111116,13.636363636363647,11.674346,7.85047,10.118851000000001
A_20250625_600967,600967,内蒙一机,sh.600967,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.19%, 换手率=8.88%",8.1867,6.751467,19.012178619756437,17.59133964817321,13.937753721244928,17.727316000000002,16.973147,12.869136000000001
A_20250627_600967,600967,内蒙一机,sh.600967,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=12.21%",10.0063,10.62114,20.76297686053783,5.315822388993108,8.880550343964977,19.885178,5.76296,8.870023999999999
A_20250630_600967,600967,内蒙一机,sh.600967,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.01%, 换手率=11.87%",10.0057,9.640524,-1.1938601478112543,1.307561114269462,1.0233086981239259,-0.754169000000001,1.3889429999999985,0.4930549999999978
A_20250702_600967,600967,内蒙一机,sh.600967,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.99%, 换手率=9.06%",-9.9948,-10.018207,-12.791299844640081,-7.975142413257386,-6.888858236555451,-14.122218,-8.770983000000001,-8.171348000000002
A_20250721_600967,600967,内蒙一机,sh.600967,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.76%, 换手率=10.22%",7.7645,7.097794,-0.4168837936425307,10.161542470036466,7.712350182386651,-1.478782999999999,8.524224,6.018962000000001
A_20250728_600967,600967,内蒙一机,sh.600967,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.69%, 换手率=8.54%",7.6923,7.482451,5.298013245033117,10.035659704533884,20.529801324503328,4.977189,11.79014,20.319812
A_20250804_600967,600967,内蒙一机,sh.600967,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.46%, 换手率=8.24%",7.4627,7.0736989999999995,17.711442786069643,27.462686567164173,43.58208955223879,15.603371,23.817908,34.915288
A_20250806_600967,600967,内蒙一机,sh.600967,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.00%, 换手率=10.53%",9.9954,9.750845,8.321710832171082,34.17015341701533,18.781961878196185,8.435659,29.062762,16.647368999999998
A_20250811_600967,600967,内蒙一机,sh.600967,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.96%, 换手率=10.90%",9.9571,9.529723,23.86266094420599,19.18454935622318,12.875536480686689,20.627102999999998,16.018641999999996,9.911513000000001
A_20250813_600967,600967,内蒙一机,sh.600967,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=8.83%",9.9848,9.19441,-2.6295731707317027,0.22865853658537993,-2.3628048780487743,-3.2209830000000004,-1.5211799999999998,-6.5125090000000005
A_20250818_600967,600967,内蒙一机,sh.600967,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=8.69%, 换手率=12.83%",8.6888,7.806932000000001,2.935420743639927,1.1350293542074397,-5.714285714285716,1.6998030000000006,-4.5165180000000005,-9.515889
A_20250829_600967,600967,内蒙一机,sh.600967,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.39%, 换手率=8.90%",7.3904,6.65163,2.755741127348643,-18.121085594989562,-21.33611691022964,2.4303640000000004,-18.57331,-22.00068
A_20250903_600967,600967,内蒙一机,sh.600967,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=6.37%",-9.9959,-9.313938,-20.31694433157253,-23.405119869971546,-19.504266558309634,-21.003674,-24.583218,-21.285828000000002
A_20250904_600967,600967,内蒙一机,sh.600967,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.98%, 换手率=5.17%",-9.9774,-7.85577,-13.318284424379234,-13.363431151241523,-12.189616252821667,-13.943044,-15.775168,-14.033721
A_20251013_600967,600967,内蒙一机,sh.600967,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.85%, 换手率=8.09%",7.8471,8.342149000000001,-0.45271629778671496,-7.042253521126751,-8.148893360160958,0.20660000000000167,-5.010545999999998,-7.397746999999999
A_20260108_600967,600967,内蒙一机,sh.600967,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.98%, 换手率=8.86%",9.9824,10.799125,14.738696418085716,16.911332941867286,12.096300645918955,13.979631,16.831427,13.065636000000001
A_20250407_600968,600968,海油发展,sh.600968,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.00%, 换手率=0.87%",-10.0,-2.954485,-5.641025641025632,0.7692307692307665,0.0,-0.8299479999999997,3.9304790000000005,2.806085000000001
A_20260129_600968,600968,海油发展,sh.600968,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.89%, 换手率=2.77%",9.8876,9.127143,-6.292134831460682,-5.393258426966296,-4.044943820224733,-3.0494010000000005,-3.4699070000000005,-3.0805260000000008
A_20260302_600968,600968,海油发展,sh.600968,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.04%, 换手率=2.76%",10.0437,9.661121999999999,22.92576419213974,,,23.889361,,
A_20260303_600968,600968,海油发展,sh.600968,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.92%, 换手率=2.57%",9.9206,11.459566,3.7698412698412787,,,6.144272000000001,,
A_20250407_600969,600969,郴电国际,sh.600969,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.06%, 换手率=3.38%",-10.0583,-3.012784999999999,-3.2069970845481133,-2.186588921282806,3.498542274052463,1.7823520000000013,0.9911790000000007,6.541085000000001
A_20250415_600969,600969,郴电国际,sh.600969,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.30%, 换手率=11.65%",7.3025,7.2468330000000005,6.110283159463492,11.326378539493298,20.268256333830116,5.847464,10.682747,18.877187
A_20250418_600969,600969,郴电国际,sh.600969,放量上涨异动,1.0,直接,"规则抽取：涨跌幅=7.58%, 换手率=16.95%",7.5843,7.5763229999999995,4.915730337078639,20.36516853932584,8.426966292134818,4.835282999999999,19.155859999999997,9.323787999999997
A_20250424_600969,600969,郴电国际,sh.600969,涨停异动,1.0,直接,"规则抽取：涨跌幅=9.95%, 换手率=11.30%",9.9455,10.012177999999999,8.855585831062672,8.446866485013626,6.539509536784749,9.512445999999997,8.678949999999997,5.755124999999998
A_20260209_600969,600969,郴电国际,sh.600969,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.99%, 换手率=6.58%",-9.9917,-11.616734,-18.984179850124892,-18.984179850124892,-16.819317235636966,-21.496696,-21.264280000000003,-19.006441000000002
A_20260211_600969,600969,郴电国际,sh.600969,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.99%, 换手率=14.06%",-9.9907,-9.768929,-13.32099907493063,-7.585568917668828,-4.07030527289548,-12.367047,-7.278673999999999,-3.5374599999999994
A_20250407_600970,600970,中材国际,sh.600970,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.01%, 换手率=1.57%",-10.0105,-2.9649850000000004,-2.950474183350904,-0.8429926238145424,-2.4236037934667998,2.0707519999999997,2.283679,0.32088499999999986
A_20260204_600971,600971,恒源煤电,sh.600971,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.08%, 换手率=4.78%",10.0763,9.248512,4.580152671755733,6.564885496183215,8.091603053435126,5.417566,5.789470000000001,8.349452
A_20250407_600973,600973,宝胜股份,sh.600973,跌停异动,1.0,直接,"规则抽取：涨跌幅=-10.02%, 换手率=2.84%",-10.0189,-2.9733850000000004,-17.769376181474485,-13.799621928166362,-19.281663516068058,-14.169848,-11.319921,-18.131615
A_20250408_600973,600973,宝胜股份,sh.600973,跌停异动,1.0,直接,"规则抽取：涨跌幅=-9.66%, 换手率=6.73%",-9.6639,-11.3722,-7.14285714285714,-6.0924369747899165,-7.983193277310918,-10.897908,-10.375903000000001,-12.566272000000001
A_20251205_600973,600973,宝胜股份,sh.600973,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.09%, 换手率=5.77%",10.0935,9.258355,21.86915887850467,26.355140186915893,22.990654205607484,19.589988,23.722611,22.919147000000002
A_20251208_600973,600973,宝胜股份,sh.600973,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.02%, 换手率=14.65%",10.017,9.205191,8.31918505942275,15.789473684210531,9.847198641765708,8.323528,15.98252,10.158752999999999
A_20260109_600973,600973,宝胜股份,sh.600973,涨停异动,1.0,直接,"规则抽取：涨跌幅=10.05%, 换手率=18.13%",10.0503,9.601375,2.8894472361808976,-4.145728643216085,-4.396984924623116,3.4344040000000007,-2.913705999999999,-2.797466999999998
